Date,S&P500,Bond Rate
8/27/2012,"1,410.44",0.09
8/24/2012,"1,411.13",0.095
8/23/2012,"1,402.08",0.1
8/22/2012,"1,413.49",0.105
8/21/2012,"1,413.17",0.085
8/20/2012,"1,418.13",0.08
8/17/2012,"1,418.16",0.075
8/16/2012,"1,415.51",0.08
8/15/2012,"1,405.53",0.105
8/14/2012,"1,403.93",0.095
8/13/2012,"1,404.11",0.095
8/10/2012,"1,405.87",0.11
8/9/2012,"1,402.80",0.105
8/8/2012,"1,402.22",0.1
8/7/2012,"1,401.35",0.075
8/6/2012,"1,394.23",0.075
8/3/2012,"1,390.99",0.085
8/2/2012,"1,365.00",0.09
8/1/2012,"1,375.32",0.1
7/31/2012,"1,379.32",0.09
7/30/2012,"1,385.30",0.1
7/27/2012,"1,385.97",0.1
7/26/2012,"1,360.02",0.095
7/25/2012,"1,337.89",0.095
7/24/2012,"1,338.31",0.09
7/23/2012,"1,350.52",0.085
7/20/2012,"1,362.66",0.08
7/19/2012,"1,376.51",0.085
7/18/2012,"1,372.78",0.095
7/17/2012,"1,363.67",0.085
7/16/2012,"1,353.64",0.09
7/13/2012,"1,356.78",0.095
7/12/2012,"1,334.76",0.09
7/11/2012,"1,341.45",0.09
7/10/2012,"1,341.47",0.07
7/9/2012,"1,352.46",0.07
7/6/2012,"1,354.68",0.075
7/5/2012,"1,367.58",0.075
7/3/2012,"1,374.02",0.07
7/2/2012,"1,365.51",0.08
6/29/2012,"1,362.16",0.075
6/28/2012,"1,329.04",0.08
6/27/2012,"1,331.85",0.095
6/26/2012,"1,319.99",0.075
6/25/2012,"1,313.72",0.075
6/22/2012,"1,335.02",0.075
6/21/2012,"1,325.51",0.08
6/20/2012,"1,355.69",0.09
6/19/2012,"1,357.98",0.075
6/18/2012,"1,344.78",0.085
6/15/2012,"1,342.84",0.095
6/14/2012,"1,329.10",0.09
6/13/2012,"1,314.88",0.09
6/12/2012,"1,324.18",0.075
6/11/2012,"1,308.93",0.08
6/8/2012,"1,325.66",0.08
6/7/2012,"1,314.99",0.08
6/6/2012,"1,315.13",0.08
6/5/2012,"1,285.50",0.065
6/4/2012,"1,278.18",0.065
6/1/2012,"1,278.04",0.06
5/31/2012,"1,310.33",0.065
5/30/2012,"1,313.32",0.075
5/29/2012,"1,332.42",0.08
5/25/2012,"1,317.82",0.09
5/24/2012,"1,320.68",0.08
5/23/2012,"1,318.86",0.085
5/22/2012,"1,316.63",0.06
5/21/2012,"1,315.99",0.075
5/18/2012,"1,295.22",0.09
5/17/2012,"1,304.86",0.095
5/16/2012,"1,324.80",0.09
5/15/2012,"1,330.66",0.085
5/14/2012,"1,338.35",0.09
5/11/2012,"1,353.39",0.09
5/10/2012,"1,357.99",0.09
5/9/2012,"1,354.58",0.09
5/8/2012,"1,363.72",0.075
5/7/2012,"1,369.58",0.07
5/4/2012,"1,369.10",0.075
5/3/2012,"1,391.57",0.08
5/2/2012,"1,402.31",0.085
5/1/2012,"1,405.82",0.09
4/30/2012,"1,397.91",0.085
4/27/2012,"1,403.36",0.085
4/26/2012,"1,399.98",0.085
4/25/2012,"1,390.69",0.08
4/24/2012,"1,371.97",0.07
4/23/2012,"1,366.94",0.065
4/20/2012,"1,378.53",0.065
4/19/2012,"1,376.92",0.065
4/18/2012,"1,385.14",0.075
4/17/2012,"1,390.78",0.075
4/16/2012,"1,369.57",0.08
4/13/2012,"1,370.26",0.085
4/12/2012,"1,387.57",0.085
4/11/2012,"1,368.71",0.085
4/10/2012,"1,358.59",0.075
4/9/2012,"1,382.20",0.07
4/5/2012,"1,398.08",0.07
4/4/2012,"1,398.96",0.075
4/3/2012,"1,413.38",0.06
4/2/2012,"1,419.04",0.065
3/30/2012,"1,408.47",0.055
3/29/2012,"1,403.28",0.075
3/28/2012,"1,405.54",0.08
3/27/2012,"1,412.52",0.07
3/26/2012,"1,416.51",0.07
3/23/2012,"1,397.11",0.07
3/22/2012,"1,392.78",0.085
3/21/2012,"1,402.89",0.095
3/20/2012,"1,405.52",0.075
3/19/2012,"1,409.75",0.08
3/16/2012,"1,404.17",0.075
3/15/2012,"1,402.60",0.08
3/14/2012,"1,394.28",0.08
3/13/2012,"1,395.95",0.075
3/12/2012,"1,371.09",0.08
3/9/2012,"1,370.87",0.075
3/8/2012,"1,365.91",0.075
3/7/2012,"1,352.63",0.07
3/6/2012,"1,343.36",0.06
3/5/2012,"1,364.33",0.06
3/2/2012,"1,369.63",0.07
3/1/2012,"1,374.09",0.075
2/29/2012,"1,365.68",0.095
2/28/2012,"1,372.18",0.1
2/27/2012,"1,367.59",0.09
2/24/2012,"1,365.74",0.085
2/23/2012,"1,363.46",0.08
2/22/2012,"1,357.66",0.07
2/21/2012,"1,362.21",0.075
2/17/2012,"1,361.23",0.095
2/16/2012,"1,358.04",0.105
2/15/2012,"1,343.23",0.11
2/14/2012,"1,350.50",0.095
2/13/2012,"1,351.77",0.08
2/10/2012,"1,342.64",0.085
2/9/2012,"1,351.95",0.075
2/8/2012,"1,349.96",0.08
2/7/2012,"1,347.05",0.065
2/6/2012,"1,344.33",0.07
2/3/2012,"1,344.90",0.075
2/2/2012,"1,325.54",0.055
2/1/2012,"1,324.09",0.055
1/31/2012,"1,312.41",0.045
1/30/2012,"1,313.01",0.05
1/27/2012,"1,316.33",0.045
1/26/2012,"1,318.43",0.035
1/25/2012,"1,326.06",0.035
1/24/2012,"1,314.65",0.035
1/23/2012,"1,316.00",0.04
1/20/2012,"1,315.38",0.04
1/19/2012,"1,314.50",0.025
1/18/2012,"1,308.04",0.02
1/17/2012,"1,293.67",0.02
1/13/2012,"1,289.09",0.02
1/12/2012,"1,295.50",0.015
1/11/2012,"1,292.48",0.01
1/10/2012,"1,292.08",0.005
1/9/2012,"1,280.70",0.015
1/6/2012,"1,277.81",0.01
1/5/2012,"1,281.06",0.01
1/4/2012,"1,277.30",0.005
1/3/2012,"1,277.06",0.005
12/30/2011,"1,257.60",0.005
12/29/2011,"1,263.02",0.005
12/28/2011,"1,249.64",0.005
12/27/2011,"1,265.43",0.005
12/23/2011,"1,265.33",0.005
12/22/2011,"1,254.00",0.005
12/21/2011,"1,243.72",0.005
12/20/2011,"1,241.30",0.005
12/19/2011,"1,205.35",0.005
12/16/2011,"1,219.66",0.005
12/15/2011,"1,215.75",0.005
12/14/2011,"1,211.82",0.005
12/13/2011,"1,225.73",0.005
12/12/2011,"1,236.47",0.005
12/9/2011,"1,255.19",0.005
12/8/2011,"1,234.35",0.005
12/7/2011,"1,261.01",0.005
12/6/2011,"1,258.47",0.015
12/5/2011,"1,257.08",0.015
12/2/2011,"1,244.28",0.015
12/1/2011,"1,244.58",0.015
11/30/2011,"1,246.96",0.015
11/29/2011,"1,195.19",0.01
11/28/2011,"1,192.55",0.005
11/25/2011,"1,158.67",0.015
11/23/2011,"1,161.79",0.015
11/22/2011,"1,188.04",0.005
11/21/2011,"1,192.98",0.005
11/18/2011,"1,215.65",0.005
11/17/2011,"1,216.13",0.005
11/16/2011,"1,236.91",0.01
11/15/2011,"1,257.81",0.005
11/14/2011,"1,251.78",0.005
11/11/2011,"1,263.85",0.005
11/10/2011,"1,239.70",0.005
11/9/2011,"1,229.10",0.005
11/8/2011,"1,275.92",0.005
11/7/2011,"1,261.12",0.005
11/4/2011,"1,253.23",0.005
11/3/2011,"1,261.15",0.005
11/2/2011,"1,237.90",0.005
11/1/2011,"1,218.28",0.005
10/31/2011,"1,253.30",0.01
10/28/2011,"1,285.09",0.01
10/27/2011,"1,284.59",0.015
10/26/2011,"1,242.00",0.015
10/25/2011,"1,229.05",0.005
10/24/2011,"1,254.19",0.015
10/21/2011,"1,238.25",0.015
10/20/2011,"1,215.39",0.02
10/19/2011,"1,209.88",0.025
10/18/2011,"1,225.38",0.02
10/17/2011,"1,200.86",0.015
10/14/2011,"1,224.58",0.015
10/13/2011,"1,203.66",0.015
10/12/2011,"1,207.25",0.005
10/11/2011,"1,195.54",0.005
10/10/2011,"1,194.89",0.005
10/7/2011,"1,155.46",0.005
10/6/2011,"1,164.97",0.005
10/5/2011,"1,144.03",0.005
10/4/2011,"1,123.95",0.02
10/3/2011,"1,099.23",0.01
9/30/2011,"1,131.42",0.01
9/29/2011,"1,160.40",0.01
9/28/2011,"1,151.06",0.01
9/27/2011,"1,175.38",0.005
9/26/2011,"1,162.95",0.005
9/23/2011,"1,136.43",0.005
9/22/2011,"1,129.56",0.005
9/21/2011,"1,166.76",0.005
9/20/2011,"1,202.09",0.005
9/19/2011,"1,204.09",0.005
9/16/2011,"1,216.01",0.005
9/15/2011,"1,209.11",0.005
9/14/2011,"1,188.68",0.005
9/13/2011,"1,172.87",0.005
9/12/2011,"1,162.27",0.005
9/9/2011,"1,154.23",0.01
9/8/2011,"1,185.90",0.015
9/7/2011,"1,198.62",0.015
9/6/2011,"1,165.24",0.015
9/2/2011,"1,173.97",0.01
9/1/2011,"1,204.42",0.015
8/31/2011,"1,218.89",0.015
8/30/2011,"1,212.92",0.005
8/29/2011,"1,210.08",0.01
8/26/2011,"1,176.80",0.01
8/25/2011,"1,159.27",0.01
8/24/2011,"1,177.60",0.005
8/23/2011,"1,162.35",0.005
8/22/2011,"1,123.82",0.01
8/19/2011,"1,123.53",0.01
8/18/2011,"1,140.65",0.005
8/17/2011,"1,193.89",0.02
8/16/2011,"1,192.76",0.005
8/15/2011,"1,204.49",0.005
8/12/2011,"1,178.81",0.01
8/11/2011,"1,172.64",0.015
8/10/2011,"1,120.76",0.03
8/9/2011,"1,172.53",0.015
8/8/2011,"1,119.46",0.01
8/5/2011,"1,199.38",0.01
8/4/2011,"1,200.07",0.01
8/3/2011,"1,260.34",0.05
8/2/2011,"1,254.05",0.075
8/1/2011,"1,286.94",0.09
7/29/2011,"1,292.28",0.065
7/28/2011,"1,300.67",0.07
7/27/2011,"1,304.89",0.065
7/26/2011,"1,331.94",0.035
7/25/2011,"1,337.43",0.03
7/22/2011,"1,345.02",0.035
7/21/2011,"1,343.80",0.02
7/20/2011,"1,325.84",0.025
7/19/2011,"1,326.73",0.005
7/18/2011,"1,305.44",0.005
7/15/2011,"1,316.14",0.005
7/14/2011,"1,308.87",0.005
7/13/2011,"1,317.72",0.03
7/12/2011,"1,313.64",0.015
7/11/2011,"1,319.49",0.02
7/8/2011,"1,343.80",0.02
7/7/2011,"1,353.22",0.005
7/6/2011,"1,339.22",0.01
7/5/2011,"1,337.88",0.01
7/1/2011,"1,339.67",0.015
6/30/2011,"1,320.64",0.02
6/29/2011,"1,307.41",0.025
6/28/2011,"1,296.67",0.015
6/27/2011,"1,280.10",0.01
6/24/2011,"1,268.45",0.005
6/23/2011,"1,283.50",0.01
6/22/2011,"1,287.14",0.02
6/21/2011,"1,295.52",0.015
6/20/2011,"1,278.36",0.025
6/17/2011,"1,271.50",0.035
6/16/2011,"1,267.64",0.045
6/15/2011,"1,265.42",0.05
6/14/2011,"1,287.87",0.04
6/13/2011,"1,271.83",0.035
6/10/2011,"1,270.98",0.04
6/9/2011,"1,289.00",0.035
6/8/2011,"1,279.56",0.04
6/7/2011,"1,284.94",0.03
6/6/2011,"1,286.17",0.03
6/3/2011,"1,300.16",0.035
6/2/2011,"1,312.94",0.04
6/1/2011,"1,314.55",0.04
5/31/2011,"1,345.20",0.035
5/27/2011,"1,331.10",0.045
5/26/2011,"1,325.69",0.045
5/25/2011,"1,320.47",0.05
5/24/2011,"1,316.28",0.045
5/23/2011,"1,317.37",0.04
5/20/2011,"1,333.27",0.04
5/19/2011,"1,343.60",0.04
5/18/2011,"1,340.68",0.035
5/17/2011,"1,328.98",0.02
5/16/2011,"1,329.47",0.02
5/13/2011,"1,337.77",0.02
5/12/2011,"1,348.65",0.02
5/11/2011,"1,342.08",0.025
5/10/2011,"1,357.16",0.005
5/9/2011,"1,346.29",0.005
5/6/2011,"1,340.20",0.01
5/5/2011,"1,335.10",0.02
5/4/2011,"1,347.32",0.025
5/3/2011,"1,356.62",0.03
5/2/2011,"1,361.22",0.04
4/29/2011,"1,363.61",0.035
4/28/2011,"1,360.48",0.05
4/27/2011,"1,355.66",0.055
4/26/2011,"1,347.24",0.045
4/25/2011,"1,335.25",0.045
4/21/2011,"1,337.38",0.055
4/20/2011,"1,330.36",0.055
4/19/2011,"1,312.62",0.055
4/18/2011,"1,305.14",0.06
4/15/2011,"1,319.68",0.065
4/14/2011,"1,314.52",0.05
4/13/2011,"1,314.41",0.045
4/12/2011,"1,314.16",0.035
4/11/2011,"1,324.46",0.035
4/8/2011,"1,328.17",0.035
4/7/2011,"1,333.51",0.05
4/6/2011,"1,335.54",0.065
4/5/2011,"1,332.63",0.035
4/4/2011,"1,332.87",0.055
4/1/2011,"1,332.41",0.09
3/31/2011,"1,325.83",0.095
3/30/2011,"1,328.26",0.095
3/29/2011,"1,319.44",0.08
3/28/2011,"1,310.19",0.08
3/25/2011,"1,313.80",0.08
3/24/2011,"1,309.66",0.085
3/23/2011,"1,297.54",0.09
3/22/2011,"1,293.77",0.07
3/21/2011,"1,298.38",0.065
3/18/2011,"1,279.21",0.07
3/17/2011,"1,273.72",0.085
3/16/2011,"1,256.88",0.095
3/15/2011,"1,281.87",0.075
3/14/2011,"1,296.39",0.07
3/11/2011,"1,304.28",0.065
3/10/2011,"1,295.11",0.095
3/9/2011,"1,320.02",0.105
3/8/2011,"1,321.82",0.1
3/7/2011,"1,310.13",0.11
3/4/2011,"1,321.15",0.125
3/3/2011,"1,330.97",0.12
3/2/2011,"1,308.44",0.13
3/1/2011,"1,306.33",0.135
2/28/2011,"1,327.22",0.125
2/25/2011,"1,319.88",0.12
2/24/2011,"1,306.10",0.115
2/23/2011,"1,307.40",0.1
2/22/2011,"1,315.44",0.09
2/18/2011,"1,343.01",0.09
2/17/2011,"1,340.43",0.11
2/16/2011,"1,336.32",0.125
2/15/2011,"1,328.01",0.11
2/14/2011,"1,332.32",0.11
2/11/2011,"1,329.15",0.11
2/10/2011,"1,321.87",0.13
2/9/2011,"1,320.88",0.145
2/8/2011,"1,324.57",0.14
2/7/2011,"1,319.05",0.145
2/4/2011,"1,310.87",0.145
2/3/2011,"1,307.10",0.15
2/2/2011,"1,304.03",0.15
2/1/2011,"1,307.59",0.145
1/31/2011,"1,286.12",0.135
1/28/2011,"1,276.34",0.14
1/27/2011,"1,299.54",0.155
1/26/2011,"1,296.63",0.15
1/25/2011,"1,291.18",0.15
1/24/2011,"1,290.84",0.15
1/21/2011,"1,283.35",0.155
1/20/2011,"1,280.26",0.155
1/19/2011,"1,281.92",0.145
1/18/2011,"1,295.02",0.145
1/14/2011,"1,293.24",0.14
1/13/2011,"1,283.76",0.145
1/12/2011,"1,285.96",0.145
1/11/2011,"1,274.48",0.135
1/10/2011,"1,269.75",0.135
1/7/2011,"1,271.50",0.14
1/6/2011,"1,273.85",0.135
1/5/2011,"1,276.56",0.135
1/4/2011,"1,270.20",0.12
1/3/2011,"1,271.87",0.115
12/31/2010,"1,257.64",0.11
12/30/2010,"1,257.88",0.125
12/29/2010,"1,259.78",0.14
12/28/2010,"1,258.51",0.12
12/27/2010,"1,257.54",0.13
12/23/2010,"1,256.77",0.13
12/22/2010,"1,258.84",0.13
12/21/2010,"1,254.60",0.1
12/20/2010,"1,247.08",0.105
12/17/2010,"1,243.91",0.125
12/16/2010,"1,242.87",0.135
12/15/2010,"1,235.23",0.135
12/14/2010,"1,241.59",0.12
12/13/2010,"1,240.46",0.115
12/10/2010,"1,240.40",0.135
12/9/2010,"1,233.00",0.135
12/8/2010,"1,228.28",0.14
12/7/2010,"1,223.75",0.125
12/6/2010,"1,223.12",0.13
12/3/2010,"1,224.71",0.145
12/2/2010,"1,221.53",0.155
12/1/2010,"1,206.07",0.16
11/30/2010,"1,180.55",0.155
11/29/2010,"1,187.76",0.155
11/26/2010,"1,189.40",0.15
11/24/2010,"1,198.35",0.14
11/23/2010,"1,180.73",0.125
11/22/2010,"1,197.84",0.13
11/19/2010,"1,199.73",0.135
11/18/2010,"1,196.69",0.135
11/17/2010,"1,178.59",0.135
11/16/2010,"1,178.34",0.13
11/15/2010,"1,197.75",0.125
11/12/2010,"1,199.21",0.125
11/11/2010,"1,213.54",0.125
11/10/2010,"1,218.71",0.125
11/9/2010,"1,213.40",0.11
11/8/2010,"1,223.25",0.12
11/5/2010,"1,225.85",0.115
11/4/2010,"1,221.06",0.12
11/3/2010,"1,197.96",0.125
11/2/2010,"1,193.57",0.105
11/1/2010,"1,184.38",0.11
10/29/2010,"1,183.26",0.125
10/28/2010,"1,183.78",0.13
10/27/2010,"1,182.45",0.13
10/26/2010,"1,185.64",0.115
10/25/2010,"1,185.62",0.12
10/22/2010,"1,183.08",0.12
10/21/2010,"1,180.26",0.135
10/20/2010,"1,178.17",0.135
10/19/2010,"1,165.90",0.135
10/18/2010,"1,184.71",0.135
10/15/2010,"1,176.19",0.135
10/14/2010,"1,173.81",0.13
10/13/2010,"1,178.10",0.115
10/12/2010,"1,169.77",0.115
10/11/2010,"1,165.32",0.115
10/8/2010,"1,165.15",0.115
10/7/2010,"1,158.06",0.115
10/6/2010,"1,159.97",0.145
10/5/2010,"1,160.75",0.15
10/4/2010,"1,137.03",0.155
10/1/2010,"1,146.24",0.155
9/30/2010,"1,141.20",0.15
9/29/2010,"1,144.73",0.13
9/28/2010,"1,147.70",0.14
9/27/2010,"1,142.16",0.15
9/24/2010,"1,148.67",0.155
9/23/2010,"1,124.83",0.155
9/22/2010,"1,134.28",0.15
9/21/2010,"1,139.78",0.145
9/20/2010,"1,142.71",0.15
9/17/2010,"1,125.59",0.15
9/16/2010,"1,124.66",0.145
9/15/2010,"1,125.07",0.135
9/14/2010,"1,121.10",0.135
9/13/2010,"1,121.90",0.135
9/10/2010,"1,109.55",0.13
9/9/2010,"1,104.18",0.12
9/8/2010,"1,098.87",0.125
9/7/2010,"1,091.84",0.125
9/3/2010,"1,104.51",0.13
9/2/2010,"1,090.10",0.135
9/1/2010,"1,080.29",0.13
8/31/2010,"1,049.33",0.14
8/30/2010,"1,048.92",0.145
8/27/2010,"1,064.59",0.15
8/26/2010,"1,047.22",0.155
8/25/2010,"1,055.33",0.15
8/24/2010,"1,051.87",0.145
8/23/2010,"1,067.36",0.145
8/20/2010,"1,071.69",0.15
8/19/2010,"1,075.63",0.155
8/18/2010,"1,094.16",0.15
8/17/2010,"1,092.54",0.145
8/16/2010,"1,079.38",0.15
8/13/2010,"1,079.25",0.145
8/12/2010,"1,083.61",0.145
8/11/2010,"1,089.47",0.14
8/10/2010,"1,121.06",0.14
8/9/2010,"1,127.79",0.14
8/6/2010,"1,121.64",0.145
8/5/2010,"1,125.81",0.15
8/4/2010,"1,127.24",0.14
8/3/2010,"1,120.46",0.14
8/2/2010,"1,125.86",0.145
7/30/2010,"1,101.60",0.145
7/29/2010,"1,101.53",0.15
7/28/2010,"1,106.13",0.145
7/27/2010,"1,113.84",0.145
7/26/2010,"1,115.01",0.145
7/23/2010,"1,102.66",0.15
7/22/2010,"1,093.67",0.15
7/21/2010,"1,069.59",0.145
7/20/2010,"1,083.48",0.145
7/19/2010,"1,071.25",0.145
7/16/2010,"1,064.88",0.145
7/15/2010,"1,096.48",0.145
7/14/2010,"1,095.17",0.14
7/13/2010,"1,095.34",0.145
7/12/2010,"1,078.75",0.145
7/9/2010,"1,077.96",0.155
7/8/2010,"1,070.25",0.16
7/7/2010,"1,060.27",0.16
7/6/2010,"1,028.06",0.165
7/2/2010,"1,022.58",0.17
7/1/2010,"1,027.37",0.16
6/30/2010,"1,030.71",0.135
6/29/2010,"1,041.24",0.125
6/28/2010,"1,074.57",0.125
6/25/2010,"1,076.76",0.12
6/24/2010,"1,073.69",0.125
6/23/2010,"1,092.04",0.105
6/22/2010,"1,095.31",0.095
6/21/2010,"1,113.20",0.09
6/18/2010,"1,117.51",0.09
6/17/2010,"1,116.04",0.08
6/16/2010,"1,114.61",0.055
6/15/2010,"1,115.23",0.07
6/14/2010,"1,089.63",0.085
6/11/2010,"1,091.60",0.095
6/10/2010,"1,086.84",0.11
6/9/2010,"1,055.69",0.105
6/8/2010,"1,062.00",0.12
6/7/2010,"1,050.47",0.13
6/4/2010,"1,064.88",0.145
6/3/2010,"1,102.83",0.145
6/2/2010,"1,098.38",0.15
6/1/2010,"1,070.71",0.16
5/28/2010,"1,089.41",0.16
5/27/2010,"1,103.06",0.16
5/26/2010,"1,067.95",0.15
5/25/2010,"1,074.03",0.15
5/24/2010,"1,073.65",0.155
5/21/2010,"1,087.69",0.165
5/20/2010,"1,071.59",0.165
5/19/2010,"1,115.05",0.15
5/18/2010,"1,120.80",0.145
5/17/2010,"1,136.94",0.155
5/14/2010,"1,135.68",0.15
5/13/2010,"1,157.44",0.15
5/12/2010,"1,171.67",0.145
5/11/2010,"1,155.79",0.12
5/10/2010,"1,159.73",0.1
5/7/2010,"1,110.88",0.145
5/6/2010,"1,128.15",0.155
5/5/2010,"1,165.87",0.16
5/4/2010,"1,173.60",0.155
5/3/2010,"1,202.26",0.16
4/30/2010,"1,186.69",0.155
4/29/2010,"1,206.78",0.145
4/28/2010,"1,191.36",0.15
4/27/2010,"1,183.71",0.155
4/26/2010,"1,212.05",0.15
4/23/2010,"1,217.28",0.145
4/22/2010,"1,208.67",0.145
4/21/2010,"1,205.94",0.15
4/20/2010,"1,207.17",0.15
4/19/2010,"1,197.52",0.15
4/16/2010,"1,192.13",0.155
4/15/2010,"1,211.67",0.15
4/14/2010,"1,210.65",0.135
4/13/2010,"1,197.30",0.15
4/12/2010,"1,196.48",0.155
4/9/2010,"1,194.37",0.16
4/8/2010,"1,186.44",0.165
4/7/2010,"1,182.45",0.16
4/6/2010,"1,189.44",0.15
4/5/2010,"1,187.44",0.15
4/1/2010,"1,178.10",0.15
3/31/2010,"1,169.43",0.125
3/30/2010,"1,173.27",0.13
3/29/2010,"1,173.22",0.13
3/26/2010,"1,166.59",0.135
3/25/2010,"1,165.73",0.13
3/24/2010,"1,167.72",0.14
3/23/2010,"1,174.17",0.145
3/22/2010,"1,165.81",0.145
3/19/2010,"1,159.90",0.15
3/18/2010,"1,165.83",0.155
3/17/2010,"1,166.21",0.145
3/16/2010,"1,159.46",0.14
3/15/2010,"1,150.51",0.145
3/12/2010,"1,149.99",0.145
3/11/2010,"1,150.24",0.15
3/10/2010,"1,145.61",0.145
3/9/2010,"1,140.45",0.145
3/8/2010,"1,138.50",0.135
3/5/2010,"1,138.70",0.135
3/4/2010,"1,122.97",0.125
3/3/2010,"1,118.79",0.12
3/2/2010,"1,118.31",0.115
3/1/2010,"1,115.71",0.115
2/26/2010,"1,104.49",0.11
2/25/2010,"1,102.94",0.115
2/24/2010,"1,105.24",0.085
2/23/2010,"1,094.60",0.095
2/22/2010,"1,108.01",0.085
2/19/2010,"1,109.17",0.09
2/18/2010,"1,106.75",0.085
2/17/2010,"1,099.51",0.09
2/16/2010,"1,094.87",0.095
2/12/2010,"1,075.51",0.1
2/11/2010,"1,078.47",0.1
2/10/2010,"1,068.13",0.09
2/9/2010,"1,070.52",0.085
2/8/2010,"1,056.74",0.085
2/5/2010,"1,066.19",0.09
2/4/2010,"1,063.11",0.09
2/3/2010,"1,097.28",0.085
2/2/2010,"1,103.32",0.07
2/1/2010,"1,089.19",0.07
1/29/2010,"1,073.87",0.07
1/28/2010,"1,084.53",0.065
1/27/2010,"1,097.50",0.045
1/26/2010,"1,092.17",0.045
1/25/2010,"1,096.78",0.04
1/22/2010,"1,091.76",0.05
1/21/2010,"1,116.48",0.05
1/20/2010,"1,138.04",0.055
1/19/2010,"1,150.23",0.045
1/15/2010,"1,136.03",0.05
1/14/2010,"1,148.46",0.04
1/13/2010,"1,145.68",0.025
1/12/2010,"1,136.22",0.04
1/11/2010,"1,146.98",0.045
1/8/2010,"1,144.98",0.045
1/7/2010,"1,141.69",0.06
1/6/2010,"1,137.14",0.055
1/5/2010,"1,136.52",0.05
1/4/2010,"1,132.99",0.04
12/31/2009,"1,115.10",0.095
12/30/2009,"1,126.42",0.055
12/29/2009,"1,126.20",0.04
12/28/2009,"1,127.78",0.055
12/24/2009,"1,126.48",0.07
12/23/2009,"1,120.59",0.045
12/22/2009,"1,118.02",0.04
12/21/2009,"1,114.05",0.04
12/18/2009,"1,102.47",0.035
12/17/2009,"1,096.08",0.04
12/16/2009,"1,109.18",0.02
12/15/2009,"1,107.93",0.02
12/14/2009,"1,114.11",0.025
12/11/2009,"1,106.41",0.025
12/10/2009,"1,102.35",0.025
12/9/2009,"1,095.95",0.015
12/8/2009,"1,091.94",0.04
12/7/2009,"1,103.25",0.04
12/4/2009,"1,105.98",0.04
12/3/2009,"1,099.92",0.05
12/2/2009,"1,109.24",0.05
12/1/2009,"1,108.86",0.025
11/30/2009,"1,095.63",0.04
11/27/2009,"1,091.49",0.04
11/25/2009,"1,110.63",0.02
11/24/2009,"1,105.65",0.01
11/23/2009,"1,106.24",0.005
11/20/2009,"1,091.38",0.03
11/19/2009,"1,094.90",0.055
11/18/2009,"1,109.80",0.055
11/17/2009,"1,110.32",0.055
11/16/2009,"1,109.30",0.055
11/13/2009,"1,093.48",0.06
11/12/2009,"1,087.24",0.06
11/11/2009,"1,098.51",0.045
11/10/2009,"1,093.01",0.045
11/9/2009,"1,093.08",0.035
11/6/2009,"1,069.30",0.045
11/5/2009,"1,066.63",0.05
11/4/2009,"1,046.50",0.04
11/3/2009,"1,045.41",0.045
11/2/2009,"1,042.88",0.05
10/30/2009,"1,036.19",0.06
10/29/2009,"1,066.11",0.07
10/28/2009,"1,042.63",0.05
10/27/2009,"1,063.41",0.05
10/26/2009,"1,066.95",0.05
10/23/2009,"1,079.60",0.065
10/22/2009,"1,092.91",0.075
10/21/2009,"1,081.40",0.06
10/20/2009,"1,091.06",0.06
10/19/2009,"1,097.91",0.055
10/16/2009,"1,087.68",0.065
10/15/2009,"1,096.56",0.06
10/14/2009,"1,092.02",0.06
10/13/2009,"1,073.19",0.065
10/12/2009,"1,076.19",0.06
10/9/2009,"1,071.49",0.06
10/8/2009,"1,065.48",0.07
10/7/2009,"1,057.58",0.09
10/6/2009,"1,054.72",0.09
10/5/2009,"1,040.46",0.095
10/2/2009,"1,025.21",0.115
10/1/2009,"1,029.85",0.12
9/30/2009,"1,057.08",0.09
9/29/2009,"1,060.61",0.09
9/28/2009,"1,062.98",0.09
9/25/2009,"1,044.38",0.095
9/24/2009,"1,050.78",0.095
9/23/2009,"1,060.87",0.09
9/22/2009,"1,071.66",0.08
9/21/2009,"1,064.66",0.095
9/18/2009,"1,068.30",0.095
9/17/2009,"1,065.49",0.125
9/16/2009,"1,068.76",0.13
9/15/2009,"1,052.63",0.135
9/14/2009,"1,049.34",0.135
9/11/2009,"1,042.73",0.135
9/10/2009,"1,044.14",0.125
9/9/2009,"1,033.37",0.125
9/8/2009,"1,025.39",0.125
9/4/2009,"1,016.40",0.13
9/3/2009,"1,003.24",0.13
9/2/2009,994.75,0.13
9/1/2009,998.04,0.13
8/31/2009,"1,020.62",0.14
8/28/2009,"1,028.93",0.145
8/27/2009,"1,030.98",0.155
8/26/2009,"1,028.12",0.155
8/25/2009,"1,028.00",0.16
8/24/2009,"1,025.57",0.16
8/21/2009,"1,026.13",0.165
8/20/2009,"1,007.37",0.175
8/19/2009,996.46,0.17
8/18/2009,989.67,0.17
8/17/2009,979.73,0.165
8/14/2009,"1,004.09",0.17
8/13/2009,"1,012.73",0.18
8/12/2009,"1,005.81",0.16
8/11/2009,994.35,0.17
8/10/2009,"1,007.10",0.17
8/7/2009,"1,010.48",0.175
8/6/2009,997.08,0.175
8/5/2009,"1,002.72",0.175
8/4/2009,"1,005.65",0.175
8/3/2009,"1,002.63",0.175
7/31/2009,987.48,0.175
7/30/2009,986.75,0.185
7/29/2009,975.15,0.18
